Timestamp,Price,stock_volume,amount_volume
2001/11/14,1617.102,4801700,3173016880
2001/11/15,1621.344,4447500,2937435940
2001/11/16,1646.763,17699500,13466400000
2001/11/19,1669.894,6853200,5308959380
2001/11/20,1699.732,14353100,10571623750
2001/11/21,1705.664,10728900,7915235630
2001/11/22,1715.813,9541100,7889111880
2001/11/23,1712.564,10254900,7311068130
2001/11/26,1705.885,7893300,5452571880
2001/11/27,1722.589,7839900,5832490000
2001/11/28,1735,13331700,9099995630
2001/11/29,1732.296,10537600,8119015630
2001/11/30,1747.993,12148700,8423145630
2001/12/3,1762.562,12308900,9966282500
2001/12/4,1769.681,10210900,8423788750
2001/12/5,1745.227,13622700,10982960000
2001/12/6,1751.182,9694300,9043439380
2001/12/7,1745.407,8245100,7075285000
2001/12/10,1748.682,7386900,5999253130
2001/12/11,1728.878,9127800,6325175630
2001/12/12,1715.172,8719700,6643463750
2001/12/13,1688.013,8595300,6472988130
2001/12/14,1675.514,6840601,5180201880
2001/12/17,1665.938,5152000,4110355940
2001/12/18,1687.29,6820200,5607603130
2001/12/19,1672.698,5899801,5211163130
2001/12/20,1631.537,8320900,6489420630
2001/12/21,1640.142,5902500,4309066560
2001/12/24,1606.104,6635700,4923334060
2001/12/25,1611.17,6263900,4668021560
2001/12/26,1633.643,7229000,5329963130
2001/12/27,1627.923,7360700,6132020000
2001/12/28,1639.484,7060500,5788818750
2001/12/31,1645.971,10632300,6353920630
2002/1/4,1611.393,5265300,3482604060
2002/1/7,1596.76,5134000,3273247810
2002/1/8,1583.461,6071400,4025047810
2002/1/9,1561.349,6808601,4483396880
2002/1/10,1576.437,12487601,6219619380
2002/1/11,1535.593,5483400,4559825940
2002/1/14,1485.108,8867100,5710193750
2002/1/15,1459.653,7312500,5276911880
2002/1/16,1479.619,6379801,5789749380
2002/1/17,1419.519,8109100,5227981560
2002/1/18,1415.438,10553100,7145716250
2002/1/21,1366.968,5676900,4781876250
2002/1/22,1358.691,9519900,6096208750
2002/1/23,1444.965,13839500,8804593750
2002/1/24,1456.404,17330600,12071696250
2002/1/25,1451.484,9777400,7091905630
2002/1/28,1359.549,13984100,8988113750
2002/1/29,1392.775,8726100,6006445630
2002/1/30,1396.605,7118000,4822857190
2002/1/31,1491.665,27589602,17982561250
2002/2/1,1485.77,18166900,13016400000
2002/2/4,1511.327,11584700,8102460630
2002/2/5,1518.28,13974400,9364809380
2002/2/6,1485.802,11856200,8025753750
2002/2/7,1515.394,12798700,8823511880
2002/2/8,1506.615,9404000,6845197500
2002/2/25,1530.284,11375700,8265858130
2002/2/26,1531.43,9296600,6630672500
2002/2/27,1538.319,11617100,7038142500
2002/2/28,1524.701,9027800,6504765000
2002/3/1,1502.54,7298201,5523418130
2002/3/4,1526.804,7526300,5573279380
2002/3/5,1560.079,18763600,12438812500
2002/3/6,1569.208,21051700,16214352500
2002/3/7,1613.001,22017900,16694921250
2002/3/8,1640.256,33084300,23828010000
2002/3/11,1664.094,36350700,21287872500
2002/3/12,1643.692,30771400,22291020000
2002/3/13,1623.432,19757200,15787237500
2002/3/14,1665.151,16495100,12866096250
2002/3/15,1620.976,17542200,15303350000
2002/3/18,1623.884,16323000,11684116250
2002/3/19,1665.357,17211900,14494296250
2002/3/20,1682.51,26220600,20311537500
2002/3/21,1685.017,18358166,14749020000
2002/3/22,1669.694,13586600,11142367500
2002/3/25,1675.289,11101700,9664671250
2002/3/26,1649.484,13766799,10288308750
2002/3/27,1654.231,9183000,7816612500
2002/3/28,1650.673,9549300,9032368750
2002/3/29,1603.905,15007400,12098887500
2002/4/1,1608.506,9246300,7113985000
2002/4/2,1582.883,10704700,7913958750
2002/4/3,1594.508,9056800,6710523750
2002/4/4,1641.699,13272800,9569175000
2002/4/5,1634.643,13270200,10183404380
2002/4/8,1640.65,7840400,6698720630
2002/4/9,1667.522,18754700,16931501250
2002/4/10,1677.658,14493700,12817203750
2002/4/11,1649.53,11766400,9992080000
2002/4/12,1658.979,11237800,8892155630
2002/4/15,1649.5,10513300,7538033130
2002/4/16,1640.285,7547600,6515857500
2002/4/17,1644.395,9050200,6295121880
2002/4/18,1628.137,9560200,7689960000
2002/4/19,1635.172,10622400,8564050630
2002/4/22,1627.48,6609401,5641933750
2002/4/23,1624.546,6396100,5265225000
2002/4/24,1611.051,6859500,5270201880
2002/4/25,1615.919,5909900,5069207810
2002/4/26,1640.589,9104900,7497190630
2002/4/29,1665.812,12737100,11100216250
2002/4/30,1667.749,11275200,10837828750
2002/5/8,1652.368,5335500,5236770630
2002/5/9,1650.578,6538500,6052170000
2002/5/10,1638.198,6997300,6503623750
2002/5/13,1623.94,6777300,6262998130
2002/5/14,1616.231,6308200,6205409380
2002/5/15,1598.354,7819100,6851160000
2002/5/16,1549.501,10526900,8446470000
2002/5/17,1567.497,8445100,7875441880
2002/5/20,1541.53,6012900,5071495000
2002/5/21,1588.108,12498900,10427692500
2002/5/22,1564.489,7702500,6120363750
2002/5/23,1571.611,9149000,6934201880
2002/5/24,1549.466,6374700,5225714060
2002/5/27,1555.048,4682100,3788623750
2002/5/28,1558.524,4680600,4089557810
2002/5/29,1524.806,6605600,5077518750
2002/5/30,1523.522,6713300,5400516880
2002/5/31,1515.733,4850400,4124154060
2002/6/3,1483.348,6233401,5158199690
2002/6/4,1490.514,5546201,4391159690
2002/6/5,1462,5415900,4207617810
2002/6/6,1521.263,10962100,8654916250
2002/6/7,1529.507,11445400,9337991880
2002/6/10,1517.23,5479400,4358651880
2002/6/11,1530.963,5805300,4781888750
2002/6/12,1524.842,11734300,4476743130
2002/6/13,1511.711,5775801,3907997810
2002/6/14,1494.246,5461500,3769193750
2002/6/17,1496.242,4482200,2917967810
2002/6/18,1524.068,8365200,5488623750
2002/6/19,1507.668,4434300,3031249690
2002/6/20,1516.151,5680500,3876610000
2002/6/21,1562.722,17967800,12360775000
2002/6/24,1707.313,85051896,53198040000
2002/6/25,1706.591,52889904,40354027500
2002/6/26,1712.91,29518700,23376420000
2002/6/27,1723.545,26111900,19939251250
2002/6/28,1732.755,40515800,28413195000
2002/7/1,1713.705,20825400,14944960000
2002/7/2,1724.949,15195000,12875245000
2002/7/3,1730.919,15529100,13421116250
2002/7/4,1713.135,17093600,13176298750
2002/7/5,1722.188,14110100,11091697500
2002/7/8,1732.934,12441400,11257761250
2002/7/9,1729.986,11637700,10558036250
2002/7/10,1701.824,15511800,12283042500
2002/7/11,1696.94,11288600,9491441250
2002/7/12,1698.298,9034300,8484571880
2002/7/15,1687.945,9649800,8186136880
2002/7/16,1691.623,7960800,7031970630
2002/7/17,1701.718,7408900,6361621880
2002/7/18,1704.912,9559200,8247313750
2002/7/19,1713.861,8058900,7540211880
2002/7/22,1681.009,10196000,8456671880
2002/7/23,1673.861,7420500,6779492500
2002/7/24,1672.4,6068000,5377310000
2002/7/25,1665.109,6629800,5311691880
2002/7/26,1657.499,5912700,4942847810
2002/7/29,1665.674,6171200,4954139060
2002/7/30,1669.002,7452200,6268240000
2002/7/31,1651.594,6414000,5454498750
2002/8/1,1653.008,5965300,4811350000
2002/8/2,1661.871,5283500,4189268750
2002/8/5,1653.957,4460800,4149486880
2002/8/6,1670.619,8063100,6551085630
2002/8/7,1668.065,4228900,3681794060
2002/8/8,1659.802,5041900,4162255000
2002/8/9,1647.046,5503100,4940853130
2002/8/12,1634.566,5140200,4434398130
2002/8/13,1636.632,3718100,3234214690
2002/8/14,1646.722,4120800,3194771880
2002/8/15,1634.366,4488800,3395824060
2002/8/16,1646.792,7805800,5575268750
2002/8/19,1644.301,4212100,3579265940
2002/8/20,1671.351,10656400,7683365630
2002/8/21,1673.549,7388100,6131586880
2002/8/22,1686.111,12210700,9774311250
2002/8/23,1683.207,6964500,6344268750
2002/8/26,1670.685,6019600,5469530000
2002/8/27,1679.691,7445300,7204788130
2002/8/28,1676.77,7490029,6627886880
2002/8/29,1667.318,5690800,4605190940
2002/8/30,1666.618,4658700,4330966880
2002/9/2,1668.774,4640300,3838687810
2002/9/3,1674.07,6252800,4502165940
2002/9/4,1663.972,5036100,4207710000
2002/9/5,1641.807,8241600,6363701880
2002/9/6,1631.384,6983400,5424378750
2002/9/9,1621.582,5353900,4267691880
2002/9/10,1625.111,6982800,4080371880
2002/9/11,1620.355,6225000,4409098130
2002/9/12,1624.558,5083100,3879026880
2002/9/13,1625.759,3541400,3407443750
2002/9/16,1604.083,6453600,4811093750
2002/9/17,1604.881,6095200,4381738750
2002/9/18,1594.584,4372000,3771623750
2002/9/19,1619.354,7208900,5842885000
2002/9/20,1604.913,4227100,3962043750
2002/9/23,1602.591,3573500,2869485000
2002/9/24,1596.732,4245900,3429896880
2002/9/25,1597.837,4409800,3931279690
2002/9/26,1587.649,5777700,4582341880
2002/9/27,1581.618,6240900,4409333130
2002/10/8,1562.993,3511700,2743302810
2002/10/9,1535.366,19118400,7776138130
2002/10/10,1530.407,7217300,3785101880
2002/10/11,1524.051,8199300,4836951880
2002/10/14,1531.676,6573200,4195782810
2002/10/15,1524.728,4701200,3060313130
2002/10/16,1537.388,6384601,4139385000
2002/10/17,1513.097,5110100,3492705000
2002/10/18,1519.539,5077600,3632107810
2002/10/21,1524.925,3884600,2986795000
2002/10/22,1548.104,7363100,5643713750
2002/10/23,1548.965,5245500,4212737810
2002/10/24,1536.52,5153900,4275155940
2002/10/25,1520.313,6455700,4547080000
2002/10/28,1502.716,6507300,4218756880
2002/10/29,1510.882,6813100,4408917810
2002/10/30,1509.707,8251400,3782618750
2002/10/31,1507.496,7586201,3502064690
2002/11/1,1510.76,6107001,3368208750
2002/11/4,1531.842,7102800,4535390000
2002/11/5,1558.239,15686700,10865348750
2002/11/6,1552.561,8156400,6297717500
2002/11/7,1554.237,8131801,5703075630
2002/11/8,1522.187,12127700,7783065000
2002/11/11,1504.403,5626400,3963931880
2002/11/12,1485.913,9789700,6362981880
2002/11/13,1490.464,8028000,5465478130
2002/11/14,1460.795,6492900,5054971880
2002/11/15,1463.691,7288200,5385145630
2002/11/18,1451.29,4635300,3744641880
2002/11/19,1462.174,4980700,3774252810
2002/11/20,1425.843,7054400,4927904690
2002/11/21,1390.629,8854800,5651008750
2002/11/22,1395.497,8541900,5547687500
2002/11/25,1398.438,5364400,3489413750
2002/11/26,1371.167,6775801,4291613750
2002/11/27,1378.752,8835000,5458558130
2002/11/28,1417.525,9622900,6341840000
2002/11/29,1434.182,21439700,12802017500
2002/12/2,1395.675,8684900,5823430000
2002/12/3,1408.843,6341000,4308322810
2002/12/4,1414.454,9306000,6634546250
2002/12/5,1404.88,5569800,4040035000
2002/12/6,1405.525,4447300,3359054060
2002/12/9,1400.867,4038300,2848165940
2002/12/10,1383.84,6045300,4411084690
2002/12/11,1379.195,5247800,3708062810
2002/12/12,1383.91,6552300,3968507810
2002/12/13,1396.898,6903001,4725832190
2002/12/16,1408.515,7594400,5334785000
2002/12/17,1416.096,6702700,4836217810
2002/12/18,1411.719,7271200,5359148130
2002/12/19,1413.597,5598400,4269595940
2002/12/20,1427.936,7227100,5419815630
2002/12/23,1430.199,8299900,5627800000
2002/12/24,1430.827,6286700,4684130630
2002/12/25,1421.515,6762700,4786427810
2002/12/26,1384.152,12554400,7366368130
2002/12/27,1382.971,8293600,5802928750
2002/12/30,1366.362,7791300,5441173750
2002/12/31,1357.654,9892700,6105621880
2003/1/2,1320.63,6500700,3992889060
2003/1/3,1319.868,4576474,2793520000
2003/1/6,1334.679,6750100,4041578750
2003/1/7,1332.061,7343200,4471625000
2003/1/8,1372.067,9823400,5683200000
2003/1/9,1397.384,18529300,11393615000
2003/1/10,1384.859,16263300,10683680000
2003/1/13,1386.314,8607700,5930495000
2003/1/14,1466.851,41012400,23535100000
2003/1/15,1459.92,37023000,21700755000
2003/1/16,1485.618,24575400,16006000000
2003/1/17,1478.675,21566700,13633927500
2003/1/20,1482.681,22487800,11284691250
2003/1/21,1454.891,17551200,10314684380
2003/1/22,1460.53,12139944,7933576880
2003/1/23,1450.616,11427599,7516205000
2003/1/24,1479.07,14814600,9364666880
2003/1/27,1496.157,14672600,9578025630
2003/1/28,1500.639,10478500,7385133750
2003/1/29,1499.815,12698300,8349480630
2003/2/10,1480.169,7999500,5152615940
2003/2/11,1492.764,5979700,4429543750
2003/2/12,1510.671,10627700,7613083130
2003/2/13,1504.338,13093300,9590115000
2003/2/14,1510.95,9248600,7083001880
2003/2/17,1496.523,11086400,7890346880
2003/2/18,1496.468,7252743,5527053750
2003/2/19,1510.803,12157155,6911017500
2003/2/20,1509.486,10019900,7154948750
2003/2/21,1478.871,12053400,8170891880
2003/2/24,1481.936,7947700,5768507500
2003/2/25,1511.275,12912800,8746187500
2003/2/26,1513.175,8486200,6434831880
2003/2/27,1513.704,10416100,6899608130
2003/2/28,1511.932,8360100,6120043750
2003/3/3,1525.483,10236144,8185411880
2003/3/4,1524.304,9198499,7596248130
2003/3/5,1517.179,8142890,6285591880
2003/3/6,1498.343,9982208,7304290630
2003/3/7,1493.093,8335401,5924448130
2003/3/10,1468.919,8947347,6341021250
2003/3/11,1469.548,6336210,4695946560
2003/3/12,1475.008,6403671,4665014690
2003/3/13,1464.649,6033789,4723874690
2003/3/14,1466.044,5613442,4274660000
2003/3/17,1469.274,7187381,5182568750
2003/3/18,1459.892,7088745,5252868130
2003/3/19,1469.96,7637422,5726435630
2003/3/20,1464.54,7655740,5749962500
2003/3/21,1474.657,7617922,5048463750
2003/3/24,1477.766,6524191,4484137810
2003/3/25,1462.4,6475235,5034687810
2003/3/26,1456.271,6271469,5008053130
2003/3/27,1499.347,15051894,11094010000
2003/3/28,1491.941,14660785,11204421250
2003/3/31,1510.578,11841571,9020447500
2003/4/1,1522.546,15222781,11762211250
2003/4/2,1521.32,11090214,7883659380
2003/4/3,1511.729,9479199,7244443750
2003/4/4,1521.128,10240916,7722955630
2003/4/7,1515.132,13549293,9793485630
2003/4/8,1520.551,16253782,11405372500
2003/4/9,1543.674,31762636,18831223750
2003/4/10,1551.18,43111016,25276107500
2003/4/11,1576.86,39418800,23107810000
2003/4/14,1616.072,46769752,30599430000
2003/4/15,1631.47,38151012,27973087500
2003/4/16,1606.24,44806840,33518757500
2003/4/17,1613.604,32118988,23319690000
2003/4/18,1603.077,27414894,19793436250
2003/4/21,1571.714,25098944,17700247500
2003/4/22,1568.692,13557199,10007189380
2003/4/23,1541.96,17664770,12803645000
2003/4/24,1503.59,24854482,16087603750
2003/4/25,1487.147,13901836,10041754380
2003/4/28,1537.691,26462608,19483490000
2003/4/29,1509.313,20674900,15826240000
2003/4/30,1521.444,20966324,15675221250
2003/5/12,1531.867,17378744,13231712500
2003/5/13,1485.307,25529590,17854608750
2003/5/14,1522.924,20254406,13686120000
2003/5/15,1555.285,26715502,18580798750
2003/5/16,1554.452,18130438,13846645000
2003/5/19,1555.447,16507581,11509472500
2003/5/20,1535.52,13266615,9327630000
2003/5/21,1533.483,10444031,7705705630
2003/5/22,1546.113,10989875,8241790630
2003/5/23,1560.955,20813338,15523835000
2003/5/26,1569.512,17357022,12493192500
2003/5/27,1568.341,15966476,12030871250
2003/5/28,1551.811,17345720,12434883750
2003/5/29,1568.156,16911020,13371712500
2003/5/30,1576.261,18321274,14534563750
2003/6/2,1576.528,13112817,10551492500
2003/6/3,1562.237,12665087,9982816250
2003/6/4,1574.111,15927706,11491873750
2003/6/5,1556.249,13022067,9466433130
2003/6/6,1538.92,13874500,9211238130
2003/6/9,1530.215,11346522,7796983750
2003/6/10,1538.762,8163290,5869898130
2003/6/11,1565.84,15511866,9414198750
2003/6/12,1562.106,9547458,6839581880
2003/6/13,1566.766,11378883,7710936880
2003/6/16,1559.705,9221960,6881059380
2003/6/17,1557.175,9952659,6459903750
2003/6/18,1553.877,13207889,7332731880
2003/6/19,1538.754,14504294,8062165630
2003/6/20,1529.47,9253283,5717713750
2003/6/23,1511.365,9121908,5933593750
2003/6/24,1512.429,7554533,5240831880
2003/6/25,1502.077,9119553,5722193750
2003/6/26,1515.375,12574490,8089826880
2003/6/27,1497.054,10259070,6603170630
2003/6/30,1486.024,11418299,5180380940
2003/7/1,1484.704,8359717,5577583750
2003/7/2,1499.682,7941319,5699398750
2003/7/3,1504.436,7366238,5955475630
2003/7/4,1502.349,7297746,5593961880
2003/7/7,1501.484,7110300,5265861880
2003/7/8,1512.019,7483613,5524817500
2003/7/9,1503.314,6284420,4734685000
2003/7/10,1531.927,15221356,11165333750
2003/7/11,1528.854,9795392,7966343130
2003/7/14,1521.414,6951944,5599810000
2003/7/15,1525.439,8770402,6418293130
2003/7/16,1529.491,9458006,6264992500
2003/7/17,1539.358,15231598,10987322500
2003/7/18,1507.162,13638491,9697510000
2003/7/21,1495.885,12215025,8345613750
2003/7/22,1498.485,10213118,7617625630
2003/7/23,1502.148,7877962,5865801880
2003/7/24,1493.451,7130576,5360803750
2003/7/25,1477.651,15628453,9265612500
2003/7/28,1470.393,7248409,4949229060
2003/7/29,1477.296,6097542,4369304060
2003/7/30,1479.652,7373850,4868421880
2003/7/31,1476.742,6234450,4478336880
2003/8/1,1476.969,6974270,5217725940
2003/8/4,1494.365,8325095,6225827500
2003/8/5,1494.312,6248160,4711414690
2003/8/6,1486.252,6170086,4505169690
2003/8/7,1487.37,6214445,4639300940
2003/8/8,1471.272,7786446,5647183750
2003/8/11,1474.413,5113104,3685130940
2003/8/12,1479.283,4651339,3413978750
2003/8/13,1465.827,5384685,3886657810
2003/8/14,1455.899,7751326,6078918130
2003/8/15,1450.203,7380294,5558518750
2003/8/18,1445.089,5706707,3851411880
2003/8/19,1449.712,5174717,3780981880
2003/8/20,1441.664,6302306,4333948750
2003/8/21,1441.09,6357186,4503730000
2003/8/22,1438.883,5655785,4274153750
2003/8/25,1422.176,6247526,4575486880
2003/8/26,1425.212,5719069,3994740000
2003/8/27,1425.362,5185861,3647685940
2003/8/28,1415.693,5252151,4104474060
2003/8/29,1421.983,6255922,4694267810
2003/9/1,1449.816,9787720,7584478130
2003/9/2,1446.512,9618677,8304931880
2003/9/3,1447.85,7934245,6481000000
2003/9/4,1447.425,7756322,6050173750
2003/9/5,1431.533,8797560,6924347500
2003/9/8,1425.727,6572019,4978959690
2003/9/9,1420.074,6869803,4955406880
2003/9/10,1423.177,5805676,4279455000
2003/9/11,1423.96,4983347,3745070940
2003/9/12,1409.162,10898797,7787901880
2003/9/15,1397.54,7837559,5547685000
2003/9/16,1406.104,7549020,5235278750
2003/9/17,1389.822,6969215,4640070940
2003/9/18,1390.485,6449628,4510698750
2003/9/19,1391.37,6068520,4248634060
2003/9/22,1381.443,5402086,3936828750
2003/9/23,1390.174,6580509,4686069690
2003/9/24,1394.229,6534770,4622479690
2003/9/25,1376.291,5387565,3836610000
2003/9/26,1370.843,5058716,3695455940
2003/9/29,1355.335,5690487,3811852810
2003/9/30,1367.161,6695770,4562766880
2003/10/8,1371.685,4742732,3043700940
2003/10/9,1369.174,6069543,3724658750
2003/10/10,1404.008,13671898,8664782500
2003/10/13,1399.658,9254776,6172278750
2003/10/14,1388.172,7043525,4591467810
2003/10/15,1383.098,7471055,4831307500
2003/10/16,1365.505,6427421,4506286880
2003/10/17,1370.582,5759780,3928826880
2003/10/20,1359.498,5823284,3794066880
2003/10/21,1364.301,7456708,4734607810
2003/10/22,1398.01,16180474,10378621880
2003/10/23,1386.653,10879055,7184516880
2003/10/24,1381.83,9427492,6270222500
2003/10/27,1369.463,8603581,5836268130
2003/10/28,1369.325,11003647,6856010630
2003/10/29,1361.487,14258918,9461567500
2003/10/30,1344.633,9590991,6046510000
2003/10/31,1348.303,10788335,6659200000
2003/11/3,1364.055,13639622,6996501880
